s1,s2,Re(r_ibc01.tm),Im(r_ibc01.tm),Abs(r_ibc01.tm),Arg(r_ibc01.tm),Re(r_ibc01.te),Im(r_ibc01.te),Abs(r_ibc01.te),Arg(r_ibc01.te)
+0.00000000E+00,+0.00000000E+00,+9.19203516E-01,+4.09336840E-01,+1.00622649E+00,+4.18952620E-01,+9.19203516E-01,+4.09336840E-01,+1.00622649E+00,+4.18952620E-01
+1.00000000E-02,+0.00000000E+00,+9.19208953E-01,+4.09349796E-01,+1.00623673E+00,+4.18962184E-01,+9.19225084E-01,+4.09312167E-01,+1.00623616E+00,+4.18921502E-01
+2.00000000E-02,+0.00000000E+00,+9.19225264E-01,+4.09388678E-01,+1.00626745E+00,+4.18990888E-01,+9.19289777E-01,+4.09238142E-01,+1.00626515E+00,+4.18828147E-01
+3.00000000E-02,+0.00000000E+00,+9.19252449E-01,+4.09453530E-01,+1.00631867E+00,+4.19038769E-01,+9.19397574E-01,+4.09114739E-01,+1.00631345E+00,+4.18672553E-01
+4.00000000E-02,+0.00000000E+00,+9.19290509E-01,+4.09544424E-01,+1.00639042E+00,+4.19105884E-01,+9.19548433E-01,+4.08941917E-01,+1.00638105E+00,+4.18454715E-01
+5.00000000E-02,+0.00000000E+00,+9.19339445E-01,+4.09661463E-01,+1.00648275E+00,+4.19192318E-01,+9.19742301E-01,+4.08719616E-01,+1.00646790E+00,+4.18174630E-01
+6.00000000E-02,+0.00000000E+00,+9.19399260E-01,+4.09804776E-01,+1.00659573E+00,+4.19298178E-01,+9.19979104E-01,+4.08447764E-01,+1.00657396E+00,+4.17832288E-01
+7.00000000E-02,+0.00000000E+00,+9.19469955E-01,+4.09974525E-01,+1.00672941E+00,+4.19423598E-01,+9.20258757E-01,+4.08126267E-01,+1.00669918E+00,+4.17427683E-01
+8.00000000E-02,+0.00000000E+00,+9.19551532E-01,+4.10170901E-01,+1.00688390E+00,+4.19568733E-01,+9.20581155E-01,+4.07755018E-01,+1.00684349E+00,+4.16960803E-01
+9.00000000E-02,+0.00000000E+00,+9.19643993E-01,+4.10394126E-01,+1.00705929E+00,+4.19733766E-01,+9.20946178E-01,+4.07333892E-01,+1.00700683E+00,+4.16431636E-01
+1.00000000E-01,+0.00000000E+00,+9.19747341E-01,+4.10644454E-01,+1.00725570E+00,+4.19918905E-01,+9.21353690E-01,+4.06862747E-01,+1.00718912E+00,+4.15840170E-01
+1.10000000E-01,+0.00000000E+00,+9.19861579E-01,+4.10922170E-01,+1.00747325E+00,+4.20124385E-01,+9.21803538E-01,+4.06341424E-01,+1.00739025E+00,+4.15186387E-01
+1.20000000E-01,+0.00000000E+00,+9.19986707E-01,+4.11227592E-01,+1.00771210E+00,+4.20350467E-01,+9.22295552E-01,+4.05769747E-01,+1.00761013E+00,+4.14470270E-01
+1.30000000E-01,+0.00000000E+00,+9.20122728E-01,+4.11561073E-01,+1.00797240E+00,+4.20597440E-01,+9.22829545E-01,+4.05147525E-01,+1.00784864E+00,+4.13691800E-01
+1.40000000E-01,+0.00000000E+00,+9.20269644E-01,+4.11922999E-01,+1.00825432E+00,+4.20865623E-01,+9.23405312E-01,+4.04474548E-01,+1.00810566E+00,+4.12850955E-01
+1.50000000E-01,+0.00000000E+00,+9.20427456E-01,+4.12313793E-01,+1.00855806E+00,+4.21155360E-01,+9.24022633E-01,+4.03750590E-01,+1.00838106E+00,+4.11947710E-01
+1.60000000E-01,+0.00000000E+00,+9.20596164E-01,+4.12733914E-01,+1.00888383E+00,+4.21467031E-01,+9.24681267E-01,+4.02975406E-01,+1.00867469E+00,+4.10982039E-01
+1.70000000E-01,+0.00000000E+00,+9.20775767E-01,+4.13183861E-01,+1.00923184E+00,+4.21801044E-01,+9.25380956E-01,+4.02148736E-01,+1.00898638E+00,+4.09953913E-01
+1.80000000E-01,+0.00000000E+00,+9.20966265E-01,+4.13664170E-01,+1.00960235E+00,+4.22157839E-01,+9.26121424E-01,+4.01270303E-01,+1.00931598E+00,+4.08863301E-01
+1.90000000E-01,+0.00000000E+00,+9.21167653E-01,+4.14175421E-01,+1.00999561E+00,+4.22537891E-01,+9.26902376E-01,+4.00339809E-01,+1.00966330E+00,+4.07710167E-01
+2.00000000E-01,+0.00000000E+00,+9.21379929E-01,+4.14718235E-01,+1.01041189E+00,+4.22941712E-01,+9.27723496E-01,+3.99356943E-01,+1.01002814E+00,+4.06494475E-01
+2.10000000E-01,+0.00000000E+00,+9.21603085E-01,+4.15293280E-01,+1.01085150E+00,+4.23369848E-01,+9.28584451E-01,+3.98321373E-01,+1.01041031E+00,+4.05216184E-01
+2.20000000E-01,+0.00000000E+00,+9.21837113E-01,+4.15901269E-01,+1.01131475E+00,+4.23822884E-01,+9.29484887E-01,+3.97232751E-01,+1.01080958E+00,+4.03875249E-01
+2.30000000E-01,+0.00000000E+00,+9.22082003E-01,+4.16542965E-01,+1.01180199E+00,+4.24301447E-01,+9.30424428E-01,+3.96090711E-01,+1.01122573E+00,+4.02471622E-01
+2.40000000E-01,+0.00000000E+00,+9.22337740E-01,+4.17219182E-01,+1.01231356E+00,+4.24806204E-01,+9.31402678E-01,+3.94894868E-01,+1.01165849E+00,+4.01005253E-01
+2.50000000E-01,+0.00000000E+00,+9.22604307E-01,+4.17930790E-01,+1.01284987E+00,+4.25337866E-01,+9.32419220E-01,+3.93644819E-01,+1.01210763E+00,+3.99476084E-01
+2.60000000E-01,+0.00000000E+00,+9.22881684E-01,+4.18678713E-01,+1.01341130E+00,+4.25897194E-01,+9.33473614E-01,+3.92340143E-01,+1.01257285E+00,+3.97884057E-01
+2.70000000E-01,+0.00000000E+00,+9.23169845E-01,+4.19463937E-01,+1.01399830E+00,+4.26484995E-01,+9.34565396E-01,+3.90980401E-01,+1.01305387E+00,+3.96229105E-01
+2.80000000E-01,+0.00000000E+00,+9.23468761E-01,+4.20287512E-01,+1.01461133E+00,+4.27102127E-01,+9.35694082E-01,+3.89565133E-01,+1.01355040E+00,+3.94511159E-01
+2.90000000E-01,+0.00000000E+00,+9.23778395E-01,+4.21150552E-01,+1.01525086E+00,+4.27749507E-01,+9.36859160E-01,+3.88093863E-01,+1.01406209E+00,+3.92730142E-01
+3.00000000E-01,+0.00000000E+00,+9.24098706E-01,+4.22054246E-01,+1.01591742E+00,+4.28428105E-01,+9.38060097E-01,+3.86566093E-01,+1.01458863E+00,+3.90885975E-01
+3.10000000E-01,+0.00000000E+00,+9.24429645E-01,+4.22999855E-01,+1.01661155E+00,+4.29138955E-01,+9.39296332E-01,+3.84981306E-01,+1.01512965E+00,+3.88978568E-01
+3.20000000E-01,+0.00000000E+00,+9.24771155E-01,+4.23988720E-01,+1.01733383E+00,+4.29883157E-01,+9.40567278E-01,+3.83338967E-01,+1.01568478E+00,+3.87007828E-01
+3.30000000E-01,+0.00000000E+00,+9.25123170E-01,+4.25022269E-01,+1.01808487E+00,+4.30661877E-01,+9.41872323E-01,+3.81638518E-01,+1.01625363E+00,+3.84973653E-01
+3.40000000E-01,+0.00000000E+00,+9.25485614E-01,+4.26102018E-01,+1.01886533E+00,+4.31476358E-01,+9.43210824E-01,+3.79879383E-01,+1.01683578E+00,+3.82875932E-01
+3.50000000E-01,+0.00000000E+00,+9.25858401E-01,+4.27229581E-01,+1.01967588E+00,+4.32327920E-01,+9.44582113E-01,+3.78060962E-01,+1.01743081E+00,+3.80714550E-01
+3.60000000E-01,+0.00000000E+00,+9.26241431E-01,+4.28406673E-01,+1.02051725E+00,+4.33217966E-01,+9.45985489E-01,+3.76182637E-01,+1.01803827E+00,+3.78489378E-01
+3.70000000E-01,+0.00000000E+00,+9.26634590E-01,+4.29635119E-01,+1.02139023E+00,+4.34147989E-01,+9.47420223E-01,+3.74243766E-01,+1.01865768E+00,+3.76200281E-01
+3.80000000E-01,+0.00000000E+00,+9.27037748E-01,+4.30916863E-01,+1.02229562E+00,+4.35119579E-01,+9.48885551E-01,+3.72243684E-01,+1.01928855E+00,+3.73847112E-01
+3.90000000E-01,+0.00000000E+00,+9.27450758E-01,+4.32253974E-01,+1.02323429E+00,+4.36134426E-01,+9.50380681E-01,+3.70181705E-01,+1.01993036E+00,+3.71429712E-01
+4.00000000E-01,+0.00000000E+00,+9.27873452E-01,+4.33648654E-01,+1.02420716E+00,+4.37194333E-01,+9.51904783E-01,+3.68057119E-01,+1.02058256E+00,+3.68947912E-01
+4.10000000E-01,+0.00000000E+00,+9.28305643E-01,+4.35103255E-01,+1.02521520E+00,+4.38301219E-01,+9.53456993E-01,+3.65869190E-01,+1.02124458E+00,+3.66401529E-01
+4.20000000E-01,+0.00000000E+00,+9.28747114E-01,+4.36620280E-01,+1.02625946E+00,+4.39457131E-01,+9.55036413E-01,+3.63617160E-01,+1.02191584E+00,+3.63790365E-01
+4.30000000E-01,+0.00000000E+00,+9.29197623E-01,+4.38202403E-01,+1.02734102E+00,+4.40664253E-01,+9.56642103E-01,+3.61300242E-01,+1.02259571E+00,+3.61114209E-01
+4.40000000E-01,+0.00000000E+00,+9.29656897E-01,+4.39852481E-01,+1.02846106E+00,+4.41924918E-01,+9.58273088E-01,+3.58917623E-01,+1.02328352E+00,+3.58372832E-01
+4.50000000E-01,+0.00000000E+00,+9.30124625E-01,+4.41573563E-01,+1.02962082E+00,+4.43241617E-01,+9.59928350E-01,+3.56468465E-01,+1.02397862E+00,+3.55565987E-01
+4.60000000E-01,+0.00000000E+00,+9.30600460E-01,+4.43368916E-01,+1.03082162E+00,+4.44617015E-01,+9.61606831E-01,+3.53951898E-01,+1.02468026E+00,+3.52693410E-01
+4.70000000E-01,+0.00000000E+00,+9.31084008E-01,+4.45242033E-01,+1.03206487E+00,+4.46053964E-01,+9.63307425E-01,+3.51367024E-01,+1.02538772E+00,+3.49754815E-01
+4.80000000E-01,+0.00000000E+00,+9.31574826E-01,+4.47196660E-01,+1.03335207E+00,+4.47555521E-01,+9.65028986E-01,+3.48712910E-01,+1.02610021E+00,+3.46749892E-01
+4.90000000E-01,+0.00000000E+00,+9.32072412E-01,+4.49236813E-01,+1.03468483E+00,+4.49124962E-01,+9.66770317E-01,+3.45988596E-01,+1.02681690E+00,+3.43678309E-01
+5.00000000E-01,+0.00000000E+00,+9.32576203E-01,+4.51366806E-01,+1.03606485E+00,+4.50765807E-01,+9.68530171E-01,+3.43193081E-01,+1.02753695E+00,+3.40539706E-01
+5.10000000E-01,+0.00000000E+00,+9.33085563E-01,+4.53591275E-01,+1.03749396E+00,+4.52481838E-01,+9.70307251E-01,+3.40325333E-01,+1.02825945E+00,+3.37333697E-01
+5.20000000E-01,+0.00000000E+00,+9.33599773E-01,+4.55915211E-01,+1.03897412E+00,+4.54277123E-01,+9.72100208E-01,+3.37384277E-01,+1.02898346E+00,+3.34059860E-01
+5.30000000E-01,+0.00000000E+00,+9.34118025E-01,+4.58343991E-01,+1.04050742E+00,+4.56156048E-01,+9.73907632E-01,+3.34368801E-01,+1.02970800E+00,+3.30717743E-01
+5.40000000E-01,+0.00000000E+00,+9.34639403E-01,+4.60883417E-01,+1.04209613E+00,+4.58123342E-01,+9.75728057E-01,+3.31277746E-01,+1.03043204E+00,+3.27306855E-01
+5.50000000E-01,+0.00000000E+00,+9.35162873E-01,+4.63539758E-01,+1.04374264E+00,+4.60184117E-01,+9.77559956E-01,+3.28109909E-01,+1.03115449E+00,+3.23826666E-01
+5.60000000E-01,+0.00000000E+00,+9.35687264E-01,+4.66319797E-01,+1.04544957E+00,+4.62343902E-01,+9.79401736E-01,+3.24864038E-01,+1.03187422E+00,+3.20276599E-01
+5.70000000E-01,+0.00000000E+00,+9.36211253E-01,+4.69230883E-01,+1.04721972E+00,+4.64608688E-01,+9.81251736E-01,+3.21538825E-01,+1.03259004E+00,+3.16656031E-01
+5.80000000E-01,+0.00000000E+00,+9.36733337E-01,+4.72280995E-01,+1.04905609E+00,+4.66984978E-01,+9.83108224E-01,+3.18132908E-01,+1.03330070E+00,+3.12964285E-01
+5.90000000E-01,+0.00000000E+00,+9.37251811E-01,+4.75478806E-01,+1.05096197E+00,+4.69479842E-01,+9.84969393E-01,+3.14644861E-01,+1.03400488E+00,+3.09200626E-01
+6.00000000E-01,+0.00000000E+00,+9.37764737E-01,+4.78833762E-01,+1.05294087E+00,+4.72100982E-01,+9.86833357E-01,+3.11073191E-01,+1.03470122E+00,+3.05364253E-01
+6.10000000E-01,+0.00000000E+00,+9.38269909E-01,+4.82356169E-01,+1.05499663E+00,+4.74856802E-01,+9.88698144E-01,+3.07416335E-01,+1.03538825E+00,+3.01454297E-01
+6.20000000E-01,+0.00000000E+00,+9.38764810E-01,+4.86057297E-01,+1.05713342E+00,+4.77756492E-01,+9.90561697E-01,+3.03672646E-01,+1.03606445E+00,+2.97469809E-01
+6.30000000E-01,+0.00000000E+00,+9.39246564E-01,+4.89949489E-01,+1.05935575E+00,+4.80810120E-01,+9.92421861E-01,+2.99840395E-01,+1.03672823E+00,+2.93409755E-01
+6.40000000E-01,+0.00000000E+00,+9.39711879E-01,+4.94046299E-01,+1.06166857E+00,+4.84028747E-01,+9.94276384E-01,+2.95917753E-01,+1.03737787E+00,+2.89273004E-01
+6.50000000E-01,+0.00000000E+00,+9.40156975E-01,+4.98362640E-01,+1.06407728E+00,+4.87424546E-01,+9.96122905E-01,+2.91902790E-01,+1.03801160E+00,+2.85058320E-01
+6.60000000E-01,+0.00000000E+00,+9.40577507E-01,+5.02914962E-01,+1.06658779E+00,+4.91010954E-01,+9.97958951E-01,+2.87793456E-01,+1.03862753E+00,+2.80764348E-01
+6.70000000E-01,+0.00000000E+00,+9.40968462E-01,+5.07721455E-01,+1.06920659E+00,+4.94802836E-01,+9.99781926E-01,+2.83587575E-01,+1.03922366E+00,+2.76389604E-01
+6.80000000E-01,+0.00000000E+00,+9.41324040E-01,+5.12802289E-01,+1.07194083E+00,+4.98816690E-01,+1.00158910E+00,+2.79282825E-01,+1.03979788E+00,+2.71932452E-01
+6.90000000E-01,+0.00000000E+00,+9.41637516E-01,+5.18179895E-01,+1.07479841E+00,+5.03070875E-01,+1.00337761E+00,+2.74876723E-01,+1.04034795E+00,+2.67391095E-01
+7.00000000E-01,+0.00000000E+00,+9.41901060E-01,+5.23879286E-01,+1.07778806E+00,+5.07585889E-01,+1.00514444E+00,+2.70366608E-01,+1.04087148E+00,+2.62763548E-01
+7.10000000E-01,+0.00000000E+00,+9.42105526E-01,+5.29928452E-01,+1.08091951E+00,+5.12384697E-01,+1.00688639E+00,+2.65749614E-01,+1.04136596E+00,+2.58047616E-01
+7.20000000E-01,+0.00000000E+00,+9.42240191E-01,+5.36358816E-01,+1.08420356E+00,+5.17493117E-01,+1.00860010E+00,+2.61022643E-01,+1.04182867E+00,+2.53240869E-01
+7.30000000E-01,+0.00000000E+00,+9.42292427E-01,+5.43205784E-01,+1.08765231E+00,+5.22940288E-01,+1.01028200E+00,+2.56182340E-01,+1.04225674E+00,+2.48340605E-01
+7.40000000E-01,+0.00000000E+00,+9.42247300E-01,+5.50509404E-01,+1.09127933E+00,+5.28759236E-01,+1.01192832E+00,+2.51225049E-01,+1.04264709E+00,+2.43343814E-01
+7.50000000E-01,+0.00000000E+00,+9.42087061E-01,+5.58315158E-01,+1.09509992E+00,+5.34987553E-01,+1.01353502E+00,+2.46146771E-01,+1.04299639E+00,+2.38247135E-01
+7.60000000E-01,+0.00000000E+00,+9.41790500E-01,+5.66674930E-01,+1.09913139E+00,+5.41668240E-01,+1.01509783E+00,+2.40943115E-01,+1.04330111E+00,+2.33046799E-01
+7.70000000E-01,+0.00000000E+00,+9.41332135E-01,+5.75648185E-01,+1.10339341E+00,+5.48850735E-01,+1.01661216E+00,+2.35609232E-01,+1.04355738E+00,+2.27738569E-01
+7.80000000E-01,+0.00000000E+00,+9.40681149E-01,+5.85303418E-01,+1.10790844E+00,+5.56592193E-01,+1.01807308E+00,+2.30139743E-01,+1.04376104E+00,+2.22317662E-01
+7.90000000E-01,+0.00000000E+00,+9.39800029E-01,+5.95719961E-01,+1.11270228E+00,+5.64959098E-01,+1.01947530E+00,+2.24528644E-01,+1.04390757E+00,+2.16778655E-01
+8.00000000E-01,+0.00000000E+00,+9.38642762E-01,+6.06990226E-01,+1.11780471E+00,+5.74029289E-01,+1.02081309E+00,+2.18769195E-01,+1.04399201E+00,+2.11115375E-01
+8.10000000E-01,+0.00000000E+00,+9.37152451E-01,+6.19222552E-01,+1.12325032E+00,+5.83894566E-01,+1.02208022E+00,+2.12853786E-01,+1.04400896E+00,+2.05320754E-01
+8.20000000E-01,+0.00000000E+00,+9.35258103E-01,+6.32544816E-01,+1.12907956E+00,+5.94664049E-01,+1.02326988E+00,+2.06773756E-01,+1.04395241E+00,+1.99386662E-01
+8.30000000E-01,+0.00000000E+00,+9.32870256E-01,+6.47109075E-01,+1.13534007E+00,+6.06468589E-01,+1.02437462E+00,+2.00519184E-01,+1.04381574E+00,+1.93303683E-01
+8.40000000E-01,+0.00000000E+00,+9.29874919E-01,+6.63097601E-01,+1.14208835E+00,+6.19466617E-01,+1.02538614E+00,+1.94078608E-01,+1.04359151E+00,+1.87060839E-01
+8.50000000E-01,+0.00000000E+00,+9.26125060E-01,+6.80730802E-01,+1.14939204E+00,+6.33852037E-01,+1.02629525E+00,+1.87438664E-01,+1.04327139E+00,+1.80645228E-01
+8.60000000E-01,+0.00000000E+00,+9.21428394E-01,+7.00277748E-01,+1.15733280E+00,+6.49865062E-01,+1.02709154E+00,+1.80583624E-01,+1.04284586E+00,+1.74041556E-01
+8.70000000E-01,+0.00000000E+00,+9.15529523E-01,+7.22070331E-01,+1.16601024E+00,+6.67807363E-01,+1.02776324E+00,+1.73494761E-01,+1.04230404E+00,+1.67231508E-01
+8.80000000E-01,+0.00000000E+00,+9.08083196E-01,+7.46522553E-01,+1.17554711E+00,+6.88063731E-01,+1.02829676E+00,+1.66149502E-01,+1.04163327E+00,+1.60192896E-01
+8.90000000E-01,+0.00000000E+00,+8.98613197E-01,+7.74157126E-01,+1.18609651E+00,+7.11133822E-01,+1.02867625E+00,+1.58520249E-01,+1.04081866E+00,+1.52898472E-01
+9.00000000E-01,+0.00000000E+00,+8.86447229E-01,+8.05642534E-01,+1.19785165E+00,+7.37680036E-01,+1.02888291E+00,+1.50572683E-01,+1.03984238E+00,+1.45314248E-01
+9.10000000E-01,+0.00000000E+00,+8.70610126E-01,+8.41845030E-01,+1.21105947E+00,+7.68602167E-01,+1.02889398E+00,+1.42263299E-01,+1.03868266E+00,+1.37397011E-01
+9.20000000E-01,+0.00000000E+00,+8.49641568E-01,+8.83901323E-01,+1.22603929E+00,+8.05158445E-01,+1.02868126E+00,+1.33535627E-01,+1.03731234E+00,+1.29090560E-01
+9.30000000E-01,+0.00000000E+00,+8.21269829E-01,+9.33317293E-01,+1.24320767E+00,+8.49171300E-01,+1.02820871E+00,+1.24314242E-01,+1.03569647E+00,+1.20319706E-01
+9.40000000E-01,+0.00000000E+00,+7.81794033E-01,+9.92088455E-01,+1.26310784E+00,+9.03397792E-01,+1.02742859E+00,+1.14494692E-01,+1.03378845E+00,+1.10980212E-01
+9.50000000E-01,+0.00000000E+00,+7.24832419E-01,+1.06278819E+00,+1.28642947E+00,+9.72246343E-01,+1.02627452E+00,+1.03925383E-01,+1.03152308E+00,+1.00920675E-01
+9.60000000E-01,+0.00000000E+00,+6.38567700E-01,+1.14834274E+00,+1.31394815E+00,+1.06329897E+00,+1.02464790E+00,+9.23718205E-02,+1.02880313E+00,+8.99067853E-02
+9.70000000E-01,+0.00000000E+00,+4.99048146E-01,+1.25012095E+00,+1.34605031E+00,+1.19097989E+00,+1.02238802E+00,+7.94362942E-02,+1.02546935E+00,+7.75410338E-02
+9.80000000E-01,+0.00000000E+00,+2.51960589E-01,+1.35684513E+00,+1.38004089E+00,+1.38719177E+00,+1.01919091E+00,+6.43377747E-02,+1.02121959E+00,+6.30426719E-02
+9.90000000E-01,+0.00000000E+00,-2.39423937E-01,+1.37156233E+00,+1.39230278E+00,+1.74361788E+00,+1.01429490E+00,+4.50460733E-02,+1.01529468E+00,+4.43820558E-02
+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
